from_table,from_column,to_table,to_column,source,confidence
mstgeneric,GenID,mstappagentassigndispatchorders,ID,heuristic_name_match,medium
mstgeneric,GenID,mstagentleaves,ID,heuristic_name_match,medium
mstgeneric,GenID,mstagentmaster,ID,heuristic_name_match,medium
mstgeneric,GenID,tblappagentassignbill,id,heuristic_name_match,medium
mstgeneric,GenID,mstappagentareamapping,id,heuristic_name_match,medium
mstgeneric,GenID,mstappagentstatus,ID,heuristic_name_match,medium
mstgeneric,GenID,trninvoicegeneration,UserID,heuristic_name_match,medium
mstgeneric,LocationID,mstlocationusers,Id,heuristic_name_match,medium
mstgeneric,UserID,tbl_callusers,Uid,heuristic_name_match,medium
mstgeneric,UserID,trnccusermapping,ID,heuristic_name_match,medium
mstgeneric,UserID,mstlocationusers,Id,heuristic_name_match,medium
mstinvconsumables,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvestigationapi,SOURCEID,mstreferencesource,ID,heuristic_name_match,medium
mstinvestigationapi,SOURCEID,mstpatientsourcegetdata,ID,heuristic_name_match,medium
mstinvestigationapi,SOURCEID,mstoutsourceinvmapping,ID,heuristic_name_match,medium
mstinvestigationconcform,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvestigationmapping,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvestigations,DEPARTMENTID,mststoressubdepartment,UserID,heuristic_name_match,medium
mstinvestigations,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvestigations,MACHINEID,mstmachinemethodmap,ID,heuristic_name_match,medium
mstinvestigations,MACHINEID,mstmachineinvmethodmap,ID,heuristic_name_match,medium
mstinvestigations,MACHINEID,mstmachineparameters1,ID,heuristic_name_match,medium
mstinvestigations,MACHINEID,mstmachine,id,heuristic_name_match,medium
mstinvestigations,MACHINEID,mstmachineorg,ID,heuristic_name_match,medium
mstinvestigations,MACHINEID,mstmachinemaster,USERID,heuristic_name_match,medium
mstinvestigations,MACHINEID,mstlabmachine,ID,heuristic_name_match,medium
mstinvestigations,MACHINEID,mstlabmachine1,ID,heuristic_name_match,medium
mstinvestigations,MACHINEID,mstmachineparameters,ID,heuristic_name_match,medium
mstinvestigations,OUTSOURCEID,mstoutsourceinvmapping,ID,heuristic_name_match,medium
mstinvestigationsclubbed,DEPARTMENTID,mststoressubdepartment,UserID,heuristic_name_match,medium
mstinvestigationsclubbed,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvestigationsclubbed,MACHINEID,mstmachinemethodmap,ID,heuristic_name_match,medium
mstinvestigationsclubbed,MACHINEID,mstmachineinvmethodmap,ID,heuristic_name_match,medium
mstinvestigationsclubbed,MACHINEID,mstmachineparameters1,ID,heuristic_name_match,medium
mstinvestigationsclubbed,MACHINEID,mstmachine,id,heuristic_name_match,medium
mstinvestigationsclubbed,MACHINEID,mstmachineorg,ID,heuristic_name_match,medium
mstinvestigationsclubbed,MACHINEID,mstmachinemaster,USERID,heuristic_name_match,medium
mstinvestigationsclubbed,MACHINEID,mstlabmachine,ID,heuristic_name_match,medium
mstinvestigationsclubbed,MACHINEID,mstlabmachine1,ID,heuristic_name_match,medium
mstinvestigationsclubbed,MACHINEID,mstmachineparameters,ID,heuristic_name_match,medium
mstinvestigationsclubbed,OUTSOURCEID,mstoutsourceinvmapping,ID,heuristic_name_match,medium
mstinvestigationsdtls,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvestigationsdtls2019,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstinvestigationsdtls,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstinvestigationsdtls2019,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstinvestigations,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstinvestigationsclubbed,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstccinvestigationrates,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstinvestigationsdtlsexport,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstorginvestigationrates,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstorginvestigationrates1,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstinvestigationsexport,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstinvestigationslog,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstinvestigationconcform,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstorginvestigationrates2,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstinvestigationsdtlslog,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstinvestigationapi,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstinvestigationmapping,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstorginvestigationrateslogistics,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,InvestigationID,mstorginvestigationrates3,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trncc_samplelogisdet,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trnsamplelogisacknow,VIALID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trn_samplelogisacknow,USERID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,mstinvprecautionslog,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,mstparametertemplatelog,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trnrejbillscancellationlog,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trncc_samplelogispri,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trnolstatuslogdtls,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,mstinvpackageslog,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,mstinvestigationslog,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trncc_samplelogisacknow,USERID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trncompmodificationlog,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trn_samplelogisdet,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trn_samplelogispri,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trnpaymodechangelog,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trninvoicetestlog,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,mstinvestigationsdtlslog,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trnolapilogdtls,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trnsamplelogisdet,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,mstorginvestigationrateslogistics,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trnolreportslogdtls,ID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,priceupdatelog,LOGID,heuristic_name_match,medium
mstinvestigationsdtls_pricelog,LogID,trnsamplelogispri,ID,heuristic_name_match,medium
mstinvestigationsdtlsexport,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvestigationsdtlslog,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvestigationsexport,DEPARTMENTID,mststoressubdepartment,UserID,heuristic_name_match,medium
mstinvestigationsexport,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvestigationsexport,MACHINEID,mstmachinemethodmap,ID,heuristic_name_match,medium
mstinvestigationsexport,MACHINEID,mstmachineinvmethodmap,ID,heuristic_name_match,medium
mstinvestigationsexport,MACHINEID,mstmachineparameters1,ID,heuristic_name_match,medium
mstinvestigationsexport,MACHINEID,mstmachine,id,heuristic_name_match,medium
mstinvestigationsexport,MACHINEID,mstmachineorg,ID,heuristic_name_match,medium
mstinvestigationsexport,MACHINEID,mstmachinemaster,USERID,heuristic_name_match,medium
mstinvestigationsexport,MACHINEID,mstlabmachine,ID,heuristic_name_match,medium
mstinvestigationsexport,MACHINEID,mstlabmachine1,ID,heuristic_name_match,medium
mstinvestigationsexport,MACHINEID,mstmachineparameters,ID,heuristic_name_match,medium
mstinvestigationsexport,OUTSOURCEID,mstoutsourceinvmapping,ID,heuristic_name_match,medium
mstinvestigationslog,DEPARTMENTID,mststoressubdepartment,UserID,heuristic_name_match,medium
mstinvestigationslog,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvestigationslog,MACHINEID,mstmachinemethodmap,ID,heuristic_name_match,medium
mstinvestigationslog,MACHINEID,mstmachineinvmethodmap,ID,heuristic_name_match,medium
mstinvestigationslog,MACHINEID,mstmachineparameters1,ID,heuristic_name_match,medium
mstinvestigationslog,MACHINEID,mstmachine,id,heuristic_name_match,medium
mstinvestigationslog,MACHINEID,mstmachineorg,ID,heuristic_name_match,medium
mstinvestigationslog,MACHINEID,mstmachinemaster,USERID,heuristic_name_match,medium
mstinvestigationslog,MACHINEID,mstlabmachine,ID,heuristic_name_match,medium
mstinvestigationslog,MACHINEID,mstlabmachine1,ID,heuristic_name_match,medium
mstinvestigationslog,MACHINEID,mstmachineparameters,ID,heuristic_name_match,medium
mstinvestigationslog,OUTSOURCEID,mstoutsourceinvmapping,ID,heuristic_name_match,medium
mstinvinventorymap,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvinventorymap,USERID,tbl_callusers,Uid,heuristic_name_match,medium
mstinvinventorymap,USERID,trnccusermapping,ID,heuristic_name_match,medium
mstinvinventorymap,USERID,mstlocationusers,Id,heuristic_name_match,medium
mstinvoicesliptext,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvpackages,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvpackages2,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstinvpackageslog,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstitemdeptaccess,DEPARTMENTID,mststoressubdepartment,UserID,heuristic_name_match,medium
mstitems,DepartmentID,mststoressubdepartment,UserID,heuristic_name_match,medium
mstitems,ItemId,mstitemtraymap,ID,heuristic_name_match,medium
mstitems,ItemId,trnitemtrack,DeptId,heuristic_name_match,medium
mstitems,ItemId,mstsubitemtype,UserID,heuristic_name_match,medium
mstitems,ItemId,mstitemsubunit,ID,heuristic_name_match,medium
mstitems,ItemId,mstitemdeptaccess,ID,heuristic_name_match,medium
mstitems,ItemId,mstitemtype,UserID,heuristic_name_match,medium
mstitems,ItemId,mstitemsr,ItemId,heuristic_name_match,medium
mstitems,ItemId,mstitemunit,UnitID,heuristic_name_match,medium
mstitems,ItemId,mstitemunitmapping,ID,heuristic_name_match,medium
mstitems,ItemTypeID,mstsubitemtype,UserID,heuristic_name_match,medium
mstitems,ItemTypeID,mstitemtype,UserID,heuristic_name_match,medium
mstitems,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstitems,SubDepartmentID,mststoressubdepartment,UserID,heuristic_name_match,medium
mstitems,SubItemTypeID,mstsubitemtype,UserID,heuristic_name_match,medium
mstitems,UserID,tbl_callusers,Uid,heuristic_name_match,medium
mstitems,UserID,trnccusermapping,ID,heuristic_name_match,medium
mstitems,UserID,mstlocationusers,Id,heuristic_name_match,medium
mstitemsr,DepartmentID,mststoressubdepartment,UserID,heuristic_name_match,medium
mstitemsr,ItemId,mstitemtraymap,ID,heuristic_name_match,medium
mstitemsr,ItemId,trnitemtrack,DeptId,heuristic_name_match,medium
mstitemsr,ItemId,mstsubitemtype,UserID,heuristic_name_match,medium
mstitemsr,ItemId,mstitemsubunit,ID,heuristic_name_match,medium
mstitemsr,ItemId,mstitemdeptaccess,ID,heuristic_name_match,medium
mstitemsr,ItemId,mstitemtype,UserID,heuristic_name_match,medium
mstitemsr,ItemId,mstitems,ItemId,heuristic_name_match,medium
mstitemsr,ItemId,mstitemunit,UnitID,heuristic_name_match,medium
mstitemsr,ItemId,mstitemunitmapping,ID,heuristic_name_match,medium
mstitemsr,ItemTypeID,mstsubitemtype,UserID,heuristic_name_match,medium
mstitemsr,ItemTypeID,mstitemtype,UserID,heuristic_name_match,medium
mstitemsr,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstitemsr,SubDepartmentID,mststoressubdepartment,UserID,heuristic_name_match,medium
mstitemsr,SubItemTypeID,mstsubitemtype,UserID,heuristic_name_match,medium
mstitemsr,UserID,tbl_callusers,Uid,heuristic_name_match,medium
mstitemsr,UserID,trnccusermapping,ID,heuristic_name_match,medium
mstitemsr,UserID,mstlocationusers,Id,heuristic_name_match,medium
mstitemtraymap,DeptID,trndeptpharmaissuepri,UserID,heuristic_name_match,medium
mstitemtraymap,DeptID,mstitemdeptaccess,ID,heuristic_name_match,medium
mstitemtraymap,DeptID,trndeptconsumptiondet,id,heuristic_name_match,medium
mstitemtraymap,DeptID,trndeptpharmareturndet,ID,heuristic_name_match,medium
mstitemtraymap,DeptID,trndeptpharmareturndet26feb2020,ID,heuristic_name_match,medium
mstitemtraymap,DeptID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
mstitemtraymap,DeptID,trndeptpharmaindentpri,UserID,heuristic_name_match,medium
mstitemtraymap,DeptID,trndeptpharmareturnpri,UserID,heuristic_name_match,medium
mstitemtraymap,DeptID,trndeptpharmaissuedet,ID,heuristic_name_match,medium
mstitemtraymap,DeptID,trndeptcomplaint,id,heuristic_name_match,medium
mstitemtraymap,DeptID,trndeptpharmaissuedet26feb2020,ID,heuristic_name_match,medium
mstitemtraymap,DeptID,trnformdeptinvmapping,ID,heuristic_name_match,medium
mstitemtraymap,DeptID,trndeptpharmaindentdet,id,heuristic_name_match,medium
mstitemtraymap,DeptID,mstorgdeptdiscount,ID,heuristic_name_match,medium
mstitemtraymap,DeptID,mstrolroqdeptmapping,ID,heuristic_name_match,medium
mstitemtraymap,DeptID,trndeptconsumptionpri,DeptID,heuristic_name_match,medium
mstitemtraymap,LocId,trnparamunitsloc1,ID,heuristic_name_match,medium
mstitemtraymap,LocId,trninvlabdetloc16,ID,heuristic_name_match,medium
mstitemtraymap,LocId,mstlocationusers,Id,heuristic_name_match,medium
mstitemtype,ItemTypeID,mstsubitemtype,UserID,heuristic_name_match,medium
mstitemtype,LocationID,mstlocationusers,Id,heuristic_name_match,medium
mstitemtype,UserID,tbl_callusers,Uid,heuristic_name_match,medium
mstitemtype,UserID,trnccusermapping,ID,heuristic_name_match,medium
mstitemtype,UserID,mstlocationusers,Id,heuristic_name_match,medium
mstitemunit,UnitID,trnparamunitsloc1,ID,heuristic_name_match,medium
mstitemunit,UnitID,mstitemsubunit,ID,heuristic_name_match,medium
mstitemunit,UnitID,mstunits,UNITID,heuristic_name_match,medium
mstitemunit,UnitID,mstitemunitmapping,ID,heuristic_name_match,medium
mstlabdesc,LocationId,mstlocationusers,Id,heuristic_name_match,medium
mstlabdesc,TEMPID,trntempinvlabpri,CITYID,heuristic_name_match,medium
mstlabdesc,TEMPID,mstemptarget,ID,heuristic_name_match,medium
mstlabdesc,TEMPID,mstempschedules,EmpId,heuristic_name_match,medium
mstlabdesc,TEMPID,trncomptempinvlabpri,CITYID,heuristic_name_match,medium
mstlabdesc,TEMPID,trntempabnormalreport,USERID,heuristic_name_match,medium
mstlabdesc,TEMPID,tbltempledger,ID,heuristic_name_match,medium
mstlabdesc,TEMPID,trntempbranchwisecoll,ID,heuristic_name_match,medium
mstlabdesc,TEMPID,trntemppatientrepeatevisits,ID,heuristic_name_match,medium
mstlabdesc,TEMPID,mstparametertemplatelog,ID,heuristic_name_match,medium
mstlabdesc,TEMPID,mstempadvances,EmpId,heuristic_name_match,medium
mstlabdesc,TEMPID,mstempplans,PlanId,heuristic_name_match,medium
mstlabdesc,TEMPID,mstempmapping_rsm,ID,heuristic_name_match,medium
mstlabdesc,TEMPID,trntempinvdet,ID,heuristic_name_match,medium
mstlabdesc,TEMPID,trntempautoauthentication,ID,heuristic_name_match,medium
mstlabdesc,TEMPID,trntemprejbills,ID,heuristic_name_match,medium
mstlabdesc,TEMPID,trntemplabinvdetails,VailID,heuristic_name_match,medium
